Event_ID,League,Match_Name,Match_Date,Stadium,City,Seat_Category,Ticket_Price,Sale_Date,Days_Before_Match,Quantity,Weather,Day_of_Week,Demand_Level
EVT0184,PKL,U Mumba vs UP Yoddhas,29-08-2025,Noida Indoor Stadium,Noida,General,550,17-07-2025,43,1,Clear,Friday,High
EVT0023,ISL,Mohun Bagan Super Giant vs Odisha FC,14-12-2024,Kalinga Stadium,Bhubaneswar,Premium,2350,24-10-2024,51,5,Rainy,Saturday,High
EVT0035,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,23-03-2025,M. Chinnaswamy Stadium,Bengaluru,General,2050,21-02-2025,30,3,Cloudy,Sunday,High
EVT0225,IPL,Rajasthan Royals vs Mumbai Indians,26-04-2024,Wankhede Stadium,Mumbai,Premium,5500,26-03-2024,31,1,Clear,Friday,High
EVT0215,IPL,Sunrisers Hyderabad vs Punjab Kings,11-04-2025,PCA Stadium,Mohali,General,2050,24-02-2025,46,2,Hazy,Friday,High
EVT0221,PKL,Bengaluru Bulls vs Telugu Titans,17-09-2025,Gachibowli Indoor Stadium,Hyderabad,General,350,31-07-2025,48,7,Hazy,Wednesday,Medium
EVT0028,ISL,Hyderabad FC vs Mumbai City FC,24-12-2024,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,600,26-11-2024,28,4,Rainy,Tuesday,Medium
EVT0232,IPL,Punjab Kings vs Royal Challengers Bengaluru,29-04-2023,M. Chinnaswamy Stadium,Bengaluru,General,2250,19-04-2023,10,1,Cloudy,Saturday,High
EVT0045,PKL,U Mumba vs Bengaluru Bulls,12-08-2024,Kanteerava Indoor Stadium,Bengaluru,General,550,30-06-2024,43,3,Cloudy,Monday,High
EVT0248,IPL,Royal Challengers Bengaluru vs Mumbai Indians,11-05-2023,Wankhede Stadium,Mumbai,General,2150,13-04-2023,28,4,Clear,Thursday,High
EVT0099,IPL,Mumbai Indians vs Delhi Capitals,15-04-2024,Arun Jaitley Stadium,Delhi,General,2150,28-03-2024,18,1,Sunny,Monday,High
EVT0243,ISL,NorthEast United FC vs Hyderabad FC,08-03-2024,G. M. C. Balayogi Athletic Stadium,Hyderabad,VIP,3050,06-01-2024,62,4,Sunny,Friday,Medium
EVT0288,IPL,Royal Challengers Bengaluru vs Delhi Capitals,26-04-2025,Arun Jaitley Stadium,Delhi,General,2200,21-03-2025,36,1,Sunny,Saturday,High
EVT0076,PKL,Patna Pirates vs Bengaluru Bulls,30-07-2023,Kanteerava Indoor Stadium,Bengaluru,General,500,15-07-2023,15,2,Cloudy,Sunday,High
EVT0264,IPL,Kolkata Knight Riders vs Punjab Kings,28-05-2023,Eden Gardens,Kolkata,General,2150,16-04-2023,42,2,Humid,Sunday,High
EVT0297,ISL,Hyderabad FC vs Bengaluru FC,20-12-2024,Sree Kanteerava Stadium,Bengaluru,General,900,07-10-2024,74,10,Cloudy,Friday,High
EVT0203,IPL,Punjab Kings vs Sunrisers Hyderabad,25-03-2023,PCA Stadium,Mohali,General,2150,10-02-2023,43,4,Hazy,Saturday,High
EVT0177,PKL,Bengaluru Bulls vs Patna Pirates,12-07-2024,Kanteerava Indoor Stadium,Bengaluru,VIP,2650,02-05-2024,71,3,Cloudy,Friday,High
EVT0049,IPL,Lucknow Super Giants vs Mumbai Indians,08-05-2024,BRSABV Ekana Cricket Stadium,Lucknow,General,2150,05-03-2024,64,1,Hazy,Wednesday,High
EVT0195,ISL,Bengaluru FC vs NorthEast United FC,31-12-2025,Indira Gandhi Athletic Stadium,Guwahati,General,850,15-10-2025,77,3,Hazy,Wednesday,High
EVT0072,IPL,Kolkata Knight Riders vs Gujarat Titans,28-03-2024,Eden Gardens,Kolkata,VIP,10350,20-02-2024,37,1,Clear,Thursday,High
EVT0287,IPL,Rajasthan Royals vs Delhi Capitals,03-05-2024,Arun Jaitley Stadium,Delhi,Premium,5600,15-02-2024,78,4,Sunny,Friday,High
EVT0041,IPL,Rajasthan Royals vs Kolkata Knight Riders,19-05-2025,Eden Gardens,Kolkata,VIP,11200,05-05-2025,14,10,Humid,Monday,High
EVT0142,IPL,Sunrisers Hyderabad vs Lucknow Super Giants,23-03-2024,Rajiv Gandhi International Stadium,Hyderabad,General,2100,13-03-2024,10,4,Sunny,Saturday,High
EVT0239,ISL,NorthEast United FC vs Chennaiyin FC,21-01-2024,"Jawaharlal Nehru Stadium, Chennai",Chennai,General,900,06-12-2023,46,8,Sunny,Sunday,High
EVT0074,PKL,Patna Pirates vs Tamil Thalaivas,30-07-2025,Patliputra Sports Complex,Patna,Premium,1350,12-06-2025,48,2,Hazy,Wednesday,High
EVT0184,PKL,U Mumba vs UP Yoddhas,29-08-2025,Noida Indoor Stadium,Noida,VIP,2750,25-07-2025,35,3,Clear,Friday,High
EVT0071,PKL,Telugu Titans vs Bengaluru Bulls,20-07-2024,Kanteerava Indoor Stadium,Bengaluru,Premium,1300,17-07-2024,3,1,Cloudy,Saturday,High
EVT0051,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,14-05-2025,Rajiv Gandhi International Stadium,Hyderabad,Premium,5450,02-04-2025,42,1,Cloudy,Wednesday,High
EVT0101,PKL,Patna Pirates vs U Mumba,31-08-2023,Sardar Vallabhbhai Patel Indoor Stadium,Mumbai,Premium,1400,15-08-2023,16,2,Rainy,Thursday,High
EVT0236,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,19-02-2026,Salt Lake Stadium,Kolkata,Premium,2300,13-02-2026,6,2,Clear,Thursday,High
EVT0160,IPL,Mumbai Indians vs Punjab Kings,08-04-2024,Wankhede Stadium,Mumbai,Premium,5350,11-03-2024,28,7,Clear,Monday,High
EVT0040,ISL,Mohun Bagan Super Giant vs Hyderabad FC,23-02-2025,Salt Lake Stadium,Kolkata,Premium,2150,19-02-2025,4,4,Clear,Sunday,High
EVT0197,IPL,Punjab Kings vs Sunrisers Hyderabad,29-03-2024,PCA Stadium,Mohali,General,2250,21-01-2024,68,1,Sunny,Friday,High
EVT0053,ISL,FC Goa vs Hyderabad FC,01-12-2023,G. M. C. Balayogi Athletic Stadium,Hyderabad,Premium,2300,15-11-2023,16,2,Sunny,Friday,High
EVT0132,PKL,Jaipur Pink Panthers vs Bengal Warriors,06-07-2024,Netaji Indoor Stadium,Kolkata,General,550,05-06-2024,31,5,Humid,Saturday,High
EVT0065,PKL,Bengaluru Bulls vs Puneri Paltan,19-09-2025,Kanteerava Indoor Stadium,Bengaluru,Premium,1400,15-09-2025,4,1,Cloudy,Friday,High
EVT0022,IPL,Lucknow Super Giants vs Mumbai Indians,26-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,2050,06-04-2025,20,1,Rainy,Saturday,High
EVT0162,PKL,Dabang Delhi K.C. vs U Mumba,02-08-2023,Thyagaraj Sports Complex,Delhi,General,550,20-07-2023,13,2,Clear,Wednesday,High
EVT0014,IPL,Mumbai Indians vs Chennai Super Kings,29-04-2025,M. A. Chidambaram Stadium,Chennai,General,2200,10-02-2025,78,1,Humid,Tuesday,High
EVT0258,IPL,Royal Challengers Bengaluru vs Punjab Kings,22-05-2023,M. Chinnaswamy Stadium,Bengaluru,General,2150,01-04-2023,51,2,Cloudy,Monday,High
EVT0215,IPL,Sunrisers Hyderabad vs Punjab Kings,11-04-2025,PCA Stadium,Mohali,Premium,5400,23-03-2025,19,1,Hazy,Friday,High
EVT0057,IPL,Rajasthan Royals vs Gujarat Titans,25-04-2024,Narendra Modi Stadium,Ahmedabad,General,1350,20-03-2024,36,5,Hazy,Thursday,Medium
EVT0051,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,14-05-2025,Rajiv Gandhi International Stadium,Hyderabad,Premium,5400,11-05-2025,3,2,Cloudy,Wednesday,High
EVT0123,ISL,Odisha FC vs Chennaiyin FC,15-11-2024,"Jawaharlal Nehru Stadium, Chennai",Chennai,Premium,2200,30-10-2024,16,10,Rainy,Friday,High
EVT0091,IPL,Mumbai Indians vs Delhi Capitals,16-05-2023,Arun Jaitley Stadium,Delhi,Premium,5250,12-05-2023,4,2,Sunny,Tuesday,High
EVT0126,PKL,U Mumba vs UP Yoddhas,09-07-2025,Noida Indoor Stadium,Noida,VIP,2750,12-06-2025,27,7,Sunny,Wednesday,High
EVT0034,IPL,Lucknow Super Giants vs Rajasthan Royals,22-04-2023,Sawai Mansingh Stadium,Jaipur,General,2250,26-02-2023,55,1,Clear,Saturday,High
EVT0156,IPL,Gujarat Titans vs Royal Challengers Bengaluru,14-05-2024,M. Chinnaswamy Stadium,Bengaluru,VIP,10300,05-05-2024,9,1,Cloudy,Tuesday,High
EVT0050,ISL,Jamshedpur FC vs Kerala Blasters FC,19-11-2023,Jawaharlal Nehru Stadium,Kochi,General,850,09-11-2023,10,1,Clear,Sunday,High
EVT0290,IPL,Lucknow Super Giants vs Sunrisers Hyderabad,29-05-2023,BRSABV Ekana Cricket Stadium,Lucknow,VIP,7500,02-05-2023,27,3,Hazy,Monday,Medium
EVT0218,IPL,Delhi Capitals vs Gujarat Titans,28-05-2023,Narendra Modi Stadium,Ahmedabad,General,2250,01-05-2023,27,7,Sunny,Sunday,High
EVT0135,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,22-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5300,28-03-2025,25,3,Sunny,Tuesday,High
EVT0154,PKL,Dabang Delhi K.C. vs UP Yoddhas,17-08-2024,Noida Indoor Stadium,Noida,Premium,1300,04-07-2024,44,2,Sunny,Saturday,High
EVT0226,IPL,Punjab Kings vs Kolkata Knight Riders,11-04-2025,Eden Gardens,Kolkata,General,2050,17-01-2025,84,1,Humid,Friday,High
EVT0045,PKL,U Mumba vs Bengaluru Bulls,12-08-2024,Kanteerava Indoor Stadium,Bengaluru,VIP,2650,26-07-2024,17,4,Cloudy,Monday,High
EVT0112,IPL,Royal Challengers Bengaluru vs Sunrisers Hyderabad,26-04-2023,Rajiv Gandhi International Stadium,Hyderabad,General,2250,21-02-2023,64,2,Sunny,Wednesday,High
EVT0218,IPL,Delhi Capitals vs Gujarat Titans,28-05-2023,Narendra Modi Stadium,Ahmedabad,VIP,10850,28-04-2023,30,2,Sunny,Sunday,High
EVT0165,IPL,Royal Challengers Bengaluru vs Mumbai Indians,16-04-2024,M. Chinnaswamy Stadium,Bengaluru,Premium,5200,30-03-2024,17,2,Cloudy,Tuesday,High
EVT0204,IPL,Royal Challengers Bengaluru vs Chennai Super Kings,30-04-2025,M. Chinnaswamy Stadium,Bengaluru,Premium,5600,17-03-2025,44,3,Cloudy,Wednesday,High
EVT0026,PKL,Puneri Paltan vs Haryana Steelers,08-07-2025,Tau Devi Lal Sports Complex,Panchkula,Premium,900,02-06-2025,36,1,Clear,Tuesday,Medium
EVT0205,IPL,Royal Challengers Bengaluru vs Delhi Capitals,24-05-2025,M. Chinnaswamy Stadium,Bengaluru,General,2100,22-04-2025,32,2,Cloudy,Saturday,High
EVT0022,IPL,Lucknow Super Giants vs Mumbai Indians,26-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,General,2050,06-04-2025,20,3,Rainy,Saturday,High
EVT0284,IPL,Mumbai Indians vs Rajasthan Royals,10-04-2024,Wankhede Stadium,Mumbai,General,2250,10-03-2024,31,1,Clear,Wednesday,High
EVT0206,IPL,Gujarat Titans vs Kolkata Knight Riders,01-05-2023,Narendra Modi Stadium,Ahmedabad,General,2100,10-03-2023,52,5,Hazy,Monday,High
EVT0083,IPL,Rajasthan Royals vs Royal Challengers Bengaluru,23-05-2025,M. Chinnaswamy Stadium,Bengaluru,General,2200,09-04-2025,44,5,Cloudy,Friday,High
EVT0183,ISL,NorthEast United FC vs Jamshedpur FC,15-02-2025,JRD Tata Sports Complex,Jamshedpur,Premium,1550,29-12-2024,48,3,Clear,Saturday,Medium
EVT0296,PKL,Dabang Delhi K.C. vs Tamil Thalaivas,20-07-2025,Thyagaraj Sports Complex,Delhi,General,550,18-05-2025,63,2,Cloudy,Sunday,High
EVT0188,ISL,Kerala Blasters FC vs Jamshedpur FC,07-12-2025,Jawaharlal Nehru Stadium,Kochi,General,950,09-11-2025,28,2,Clear,Sunday,High
EVT0002,PKL,Tamil Thalaivas vs Jaipur Pink Panthers,18-09-2025,Jawaharlal Nehru Indoor Stadium,Chennai,General,550,12-08-2025,37,4,Humid,Thursday,High
EVT0134,IPL,Sunrisers Hyderabad vs Kolkata Knight Riders,30-04-2023,Rajiv Gandhi International Stadium,Hyderabad,General,2150,24-04-2023,6,1,Rainy,Sunday,High
EVT0138,ISL,NorthEast United FC vs Mohun Bagan Super Giant,02-12-2024,Indira Gandhi Athletic Stadium,Guwahati,Premium,2150,25-10-2024,38,2,Clear,Monday,High
EVT0052,IPL,Mumbai Indians vs Chennai Super Kings,25-04-2024,M. A. Chidambaram Stadium,Chennai,General,2150,27-03-2024,29,1,Humid,Thursday,High
EVT0085,ISL,Kerala Blasters FC vs Hyderabad FC,02-12-2025,Jawaharlal Nehru Stadium,Kochi,Premium,2150,31-10-2025,32,1,Cloudy,Tuesday,High
EVT0258,IPL,Royal Challengers Bengaluru vs Punjab Kings,22-05-2023,M. Chinnaswamy Stadium,Bengaluru,Premium,5300,11-05-2023,11,2,Cloudy,Monday,High
EVT0115,IPL,Mumbai Indians vs Royal Challengers Bengaluru,19-04-2023,M. Chinnaswamy Stadium,Bengaluru,General,2250,06-04-2023,13,3,Cloudy,Wednesday,High
EVT0282,ISL,Bengaluru FC vs NorthEast United FC,21-12-2024,Indira Gandhi Athletic Stadium,Guwahati,General,900,05-11-2024,46,2,Hazy,Saturday,High
EVT0203,IPL,Punjab Kings vs Sunrisers Hyderabad,25-03-2023,PCA Stadium,Mohali,General,2100,19-02-2023,34,4,Hazy,Saturday,High
EVT0187,IPL,Delhi Capitals vs Kolkata Knight Riders,21-05-2024,Arun Jaitley Stadium,Delhi,General,2100,17-05-2024,4,2,Sunny,Tuesday,High
EVT0166,ISL,Mohun Bagan Super Giant vs Jamshedpur FC,27-11-2023,Salt Lake Stadium,Kolkata,Premium,2250,12-10-2023,46,1,Clear,Monday,High
EVT0170,IPL,Lucknow Super Giants vs Delhi Capitals,05-04-2025,Arun Jaitley Stadium,Delhi,Premium,5400,30-03-2025,6,5,Sunny,Saturday,High
EVT0066,ISL,Odisha FC vs NorthEast United FC,26-02-2024,Kalinga Stadium,Bhubaneswar,VIP,1950,02-02-2024,24,1,Clear,Monday,Low
EVT0095,IPL,Chennai Super Kings vs Gujarat Titans,10-05-2023,M. A. Chidambaram Stadium,Chennai,General,2100,16-03-2023,55,1,Humid,Wednesday,High
EVT0300,IPL,Rajasthan Royals vs Chennai Super Kings,27-04-2024,Sawai Mansingh Stadium,Jaipur,Premium,5300,03-03-2024,55,3,Clear,Saturday,High
EVT0118,ISL,NorthEast United FC vs FC Goa,25-02-2024,Fatorda Stadium,Margao,General,950,29-12-2023,58,2,Clear,Sunday,High
EVT0035,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,23-03-2025,M. Chinnaswamy Stadium,Bengaluru,Premium,5650,15-03-2025,8,1,Cloudy,Sunday,High
EVT0291,ISL,Mohun Bagan Super Giant vs Chennaiyin FC,18-12-2023,"Jawaharlal Nehru Stadium, Chennai",Chennai,Premium,2300,22-11-2023,26,4,Rainy,Monday,High
EVT0245,ISL,NorthEast United FC vs Bengaluru FC,22-02-2025,Indira Gandhi Athletic Stadium,Guwahati,Premium,2350,07-02-2025,15,3,Sunny,Saturday,High
EVT0009,IPL,Delhi Capitals vs Lucknow Super Giants,23-03-2025,Arun Jaitley Stadium,Delhi,Corporate Box,23750,11-03-2025,12,2,Sunny,Sunday,High
EVT0016,ISL,Mohun Bagan Super Giant vs Hyderabad FC,08-11-2024,Salt Lake Stadium,Kolkata,General,900,01-11-2024,7,4,Clear,Friday,High
EVT0162,PKL,Dabang Delhi K.C. vs U Mumba,02-08-2023,Thyagaraj Sports Complex,Delhi,VIP,2650,26-06-2023,37,2,Clear,Wednesday,High
EVT0177,PKL,Bengaluru Bulls vs Patna Pirates,12-07-2024,Kanteerava Indoor Stadium,Bengaluru,Premium,1400,30-06-2024,12,3,Cloudy,Friday,High
EVT0134,IPL,Sunrisers Hyderabad vs Kolkata Knight Riders,30-04-2023,Rajiv Gandhi International Stadium,Hyderabad,General,2150,05-04-2023,25,5,Rainy,Sunday,High
EVT0035,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,23-03-2025,M. Chinnaswamy Stadium,Bengaluru,Premium,5550,08-03-2025,15,1,Cloudy,Sunday,High
EVT0226,IPL,Punjab Kings vs Kolkata Knight Riders,11-04-2025,Eden Gardens,Kolkata,Premium,5300,24-03-2025,18,1,Humid,Friday,High
EVT0240,IPL,Delhi Capitals vs Punjab Kings,17-05-2024,PCA Stadium,Mohali,General,1400,21-03-2024,57,2,Sunny,Friday,Medium
EVT0196,ISL,Mumbai City FC vs Mohun Bagan Super Giant,19-01-2026,Salt Lake Stadium,Kolkata,General,900,05-01-2026,14,2,Clear,Monday,High
EVT0288,IPL,Royal Challengers Bengaluru vs Delhi Capitals,26-04-2025,Arun Jaitley Stadium,Delhi,Premium,5350,17-04-2025,9,2,Sunny,Saturday,High
EVT0006,IPL,Sunrisers Hyderabad vs Gujarat Titans,02-04-2023,Narendra Modi Stadium,Ahmedabad,Premium,5450,05-03-2023,28,1,Hazy,Sunday,High
EVT0281,PKL,UP Yoddhas vs Puneri Paltan,24-07-2023,Noida Indoor Stadium,Noida,General,350,08-06-2023,46,1,Rainy,Monday,Medium
EVT0208,IPL,Sunrisers Hyderabad vs Royal Challengers Bengaluru,07-05-2025,Rajiv Gandhi International Stadium,Hyderabad,Premium,5650,06-03-2025,62,2,Rainy,Wednesday,High
EVT0268,ISL,Bengaluru FC vs Kerala Blasters FC,07-02-2024,Jawaharlal Nehru Stadium,Kochi,General,900,19-01-2024,19,4,Clear,Wednesday,High
EVT0076,PKL,Patna Pirates vs Bengaluru Bulls,30-07-2023,Kanteerava Indoor Stadium,Bengaluru,VIP,2800,18-07-2023,12,2,Cloudy,Sunday,High
EVT0083,IPL,Rajasthan Royals vs Royal Challengers Bengaluru,23-05-2025,M. Chinnaswamy Stadium,Bengaluru,General,2100,03-04-2025,50,1,Cloudy,Friday,High
EVT0197,IPL,Punjab Kings vs Sunrisers Hyderabad,29-03-2024,PCA Stadium,Mohali,Premium,5450,12-02-2024,46,1,Sunny,Friday,High
EVT0083,IPL,Rajasthan Royals vs Royal Challengers Bengaluru,23-05-2025,M. Chinnaswamy Stadium,Bengaluru,Premium,5250,08-04-2025,45,2,Cloudy,Friday,High
EVT0211,IPL,Delhi Capitals vs Gujarat Titans,29-04-2025,Narendra Modi Stadium,Ahmedabad,Premium,3550,11-03-2025,49,1,Clear,Tuesday,Medium
EVT0253,ISL,Mohun Bagan Super Giant vs Kerala Blasters FC,10-12-2023,Salt Lake Stadium,Kolkata,General,950,24-11-2023,16,2,Clear,Sunday,High
EVT0169,IPL,Delhi Capitals vs Royal Challengers Bengaluru,09-04-2024,M. Chinnaswamy Stadium,Bengaluru,General,2150,29-03-2024,11,2,Cloudy,Tuesday,High
EVT0087,PKL,Dabang Delhi K.C. vs Gujarat Giants,03-08-2024,Thyagaraj Sports Complex,Delhi,Premium,1350,20-07-2024,14,3,Clear,Saturday,High
EVT0293,IPL,Chennai Super Kings vs Kolkata Knight Riders,09-05-2024,Eden Gardens,Kolkata,General,2100,07-04-2024,32,1,Humid,Thursday,High
EVT0196,ISL,Mumbai City FC vs Mohun Bagan Super Giant,19-01-2026,Salt Lake Stadium,Kolkata,General,900,25-12-2025,25,10,Clear,Monday,High
EVT0031,PKL,Dabang Delhi K.C. vs Bengaluru Bulls,05-09-2024,Kanteerava Indoor Stadium,Bengaluru,Corporate Box,4150,07-08-2024,29,2,Cloudy,Thursday,Medium
EVT0134,IPL,Sunrisers Hyderabad vs Kolkata Knight Riders,30-04-2023,Rajiv Gandhi International Stadium,Hyderabad,General,2100,04-04-2023,26,3,Rainy,Sunday,High
EVT0115,IPL,Mumbai Indians vs Royal Challengers Bengaluru,19-04-2023,M. Chinnaswamy Stadium,Bengaluru,General,2200,12-03-2023,38,1,Cloudy,Wednesday,High
EVT0140,ISL,Bengaluru FC vs Kerala Blasters FC,25-12-2023,Sree Kanteerava Stadium,Bengaluru,Premium,2150,10-12-2023,15,6,Cloudy,Monday,High
EVT0054,ISL,Kerala Blasters FC vs Mohun Bagan Super Giant,07-10-2025,Salt Lake Stadium,Kolkata,General,850,28-09-2025,9,1,Humid,Tuesday,High
EVT0177,PKL,Bengaluru Bulls vs Patna Pirates,12-07-2024,Kanteerava Indoor Stadium,Bengaluru,VIP,2700,07-07-2024,5,4,Cloudy,Friday,High
EVT0202,PKL,Jaipur Pink Panthers vs Patna Pirates,08-10-2023,Patliputra Sports Complex,Patna,General,500,18-09-2023,20,1,Hazy,Sunday,High
EVT0076,PKL,Patna Pirates vs Bengaluru Bulls,30-07-2023,Kanteerava Indoor Stadium,Bengaluru,General,550,03-06-2023,57,2,Cloudy,Sunday,High
EVT0171,ISL,FC Goa vs Kerala Blasters FC,02-02-2024,Fatorda Stadium,Margao,General,850,02-12-2023,62,2,Sunny,Friday,High
EVT0200,ISL,Mumbai City FC vs Hyderabad FC,18-01-2024,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,600,20-11-2023,59,2,Hazy,Thursday,Medium
EVT0079,PKL,Tamil Thalaivas vs Haryana Steelers,25-09-2025,Tau Devi Lal Sports Complex,Panchkula,Premium,600,15-09-2025,10,2,Hazy,Thursday,Low
EVT0180,ISL,Hyderabad FC vs Kerala Blasters FC,03-01-2024,G. M. C. Balayogi Athletic Stadium,Hyderabad,General,950,02-12-2023,32,4,Sunny,Wednesday,High
EVT0270,IPL,Royal Challengers Bengaluru vs Lucknow Super Giants,07-04-2025,M. Chinnaswamy Stadium,Bengaluru,General,2200,21-03-2025,17,3,Cloudy,Monday,High
EVT0037,IPL,Royal Challengers Bengaluru vs Chennai Super Kings,24-03-2025,M. Chinnaswamy Stadium,Bengaluru,General,2250,17-01-2025,66,1,Cloudy,Monday,High
EVT0090,PKL,Haryana Steelers vs Dabang Delhi K.C.,13-10-2025,Thyagaraj Sports Complex,Delhi,General,350,17-08-2025,57,6,Sunny,Monday,Medium
EVT0174,ISL,Kerala Blasters FC vs NorthEast United FC,20-02-2026,Indira Gandhi Athletic Stadium,Guwahati,General,950,26-12-2025,56,7,Rainy,Friday,High
EVT0039,ISL,Mumbai City FC vs Odisha FC,14-12-2024,Kalinga Stadium,Bhubaneswar,VIP,4600,21-11-2024,23,1,Rainy,Saturday,High
EVT0087,PKL,Dabang Delhi K.C. vs Gujarat Giants,03-08-2024,Thyagaraj Sports Complex,Delhi,Premium,1300,11-06-2024,53,10,Clear,Saturday,High
EVT0121,PKL,Bengal Warriors vs Jaipur Pink Panthers,10-07-2025,Netaji Indoor Stadium,Kolkata,Premium,1400,01-07-2025,9,4,Humid,Thursday,High
EVT0284,IPL,Mumbai Indians vs Rajasthan Royals,10-04-2024,Wankhede Stadium,Mumbai,General,2200,06-04-2024,4,1,Clear,Wednesday,High
EVT0192,IPL,Chennai Super Kings vs Rajasthan Royals,27-05-2024,Sawai Mansingh Stadium,Jaipur,General,2200,03-05-2024,24,2,Clear,Monday,High
EVT0014,IPL,Mumbai Indians vs Chennai Super Kings,29-04-2025,M. A. Chidambaram Stadium,Chennai,General,2150,08-04-2025,21,1,Humid,Tuesday,High
EVT0180,ISL,Hyderabad FC vs Kerala Blasters FC,03-01-2024,G. M. C. Balayogi Athletic Stadium,Hyderabad,Premium,2200,02-11-2023,62,1,Sunny,Wednesday,High
EVT0152,PKL,U Mumba vs Tamil Thalaivas,02-09-2023,Jawaharlal Nehru Indoor Stadium,Chennai,General,550,08-08-2023,25,2,Humid,Saturday,High
EVT0037,IPL,Royal Challengers Bengaluru vs Chennai Super Kings,24-03-2025,M. Chinnaswamy Stadium,Bengaluru,Corporate Box,24450,15-03-2025,9,3,Cloudy,Monday,High
EVT0274,IPL,Royal Challengers Bengaluru vs Lucknow Super Giants,20-04-2025,BRSABV Ekana Cricket Stadium,Lucknow,Premium,5500,23-02-2025,56,2,Hazy,Sunday,High
EVT0193,IPL,Delhi Capitals vs Royal Challengers Bengaluru,11-04-2024,M. Chinnaswamy Stadium,Bengaluru,General,2250,01-04-2024,10,2,Cloudy,Thursday,High
EVT0267,PKL,Bengaluru Bulls vs U Mumba,02-08-2023,Sardar Vallabhbhai Patel Indoor Stadium,Mumbai,General,550,08-07-2023,25,1,Rainy,Wednesday,High
EVT0013,PKL,UP Yoddhas vs Gujarat Giants,05-07-2025,Noida Indoor Stadium,Noida,General,350,09-06-2025,26,2,Clear,Saturday,Medium
EVT0023,ISL,Mohun Bagan Super Giant vs Odisha FC,14-12-2024,Kalinga Stadium,Bhubaneswar,Premium,2350,03-12-2024,11,5,Rainy,Saturday,High
EVT0026,PKL,Puneri Paltan vs Haryana Steelers,08-07-2025,Tau Devi Lal Sports Complex,Panchkula,General,350,26-06-2025,12,3,Clear,Tuesday,Medium
EVT0124,PKL,Telugu Titans vs U Mumba,01-09-2023,Gachibowli Indoor Stadium,Hyderabad,Premium,1350,24-08-2023,8,10,Hazy,Friday,High
EVT0194,ISL,Hyderabad FC vs Mohun Bagan Super Giant,28-02-2025,G. M. C. Balayogi Athletic Stadium,Hyderabad,Premium,2300,25-12-2024,65,2,Sunny,Friday,High
EVT0050,ISL,Jamshedpur FC vs Kerala Blasters FC,19-11-2023,Jawaharlal Nehru Stadium,Kochi,Corporate Box,10000,13-11-2023,6,8,Clear,Sunday,High
EVT0105,PKL,Patna Pirates vs Telugu Titans,08-10-2024,Gachibowli Indoor Stadium,Hyderabad,Premium,1350,02-09-2024,36,2,Hazy,Tuesday,High
EVT0075,IPL,Royal Challengers Bengaluru vs Rajasthan Royals,05-05-2023,Sawai Mansingh Stadium,Jaipur,General,2200,01-04-2023,34,2,Clear,Friday,High
EVT0094,PKL,Puneri Paltan vs Gujarat Giants,18-07-2023,EKA Arena,Ahmedabad,General,350,13-06-2023,35,2,Hazy,Tuesday,Medium
EVT0035,IPL,Lucknow Super Giants vs Royal Challengers Bengaluru,23-03-2025,M. Chinnaswamy Stadium,Bengaluru,General,2150,19-01-2025,63,4,Cloudy,Sunday,High
EVT0239,ISL,NorthEast United FC vs Chennaiyin FC,21-01-2024,"Jawaharlal Nehru Stadium, Chennai",Chennai,General,850,08-01-2024,13,4,Sunny,Sunday,High
EVT0138,ISL,NorthEast United FC vs Mohun Bagan Super Giant,02-12-2024,Indira Gandhi Athletic Stadium,Guwahati,General,950,25-11-2024,7,1,Clear,Monday,High
EVT0050,ISL,Jamshedpur FC vs Kerala Blasters FC,19-11-2023,Jawaharlal Nehru Stadium,Kochi,General,900,16-10-2023,34,4,Clear,Sunday,High
EVT0180,ISL,Hyderabad FC vs Kerala Blasters FC,03-01-2024,G. M. C. Balayogi Athletic Stadium,Hyderabad,Corporate Box,9700,21-11-2023,43,2,Sunny,Wednesday,High
EVT0252,IPL,Royal Challengers Bengaluru vs Kolkata Knight Riders,22-03-2025,Eden Gardens,Kolkata,General,2150,18-01-2025,63,1,Clear,Saturday,High
EVT0033,ISL,FC Goa vs Chennaiyin FC,08-12-2023,Fatorda Stadium,Margao,General,950,29-10-2023,40,6,Rainy,Friday,High
EVT0124,PKL,Telugu Titans vs U Mumba,01-09-2023,Gachibowli Indoor Stadium,Hyderabad,General,500,14-08-2023,18,3,Hazy,Friday,High
EVT0296,PKL,Dabang Delhi K.C. vs Tamil Thalaivas,20-07-2025,Thyagaraj Sports Complex,Delhi,General,500,04-07-2025,16,3,Cloudy,Sunday,High
